Profile,Industrial,Residential,Commercial,Governmental,Others,Central,Eastern,Western,Southern
46545.17104,7535.424607,22389.13616,7874.067619,5700.013468,3046.529189,14450.01703,12131.89908,14859.05963,5104.195304
47784.87735,7483.130163,23130.66317,8134.856324,5888.797614,3147.430075,14889.34078,12355.79101,15276.1567,5263.588856
48040.28879,7466.941363,23286.5446,8189.678488,5928.483211,3168.641135,14981.01827,12399.79463,15362.54605,5296.929841
47394.01432,7460.482489,22919.33076,8060.532524,5834.994843,3118.673702,14759.25133,12269.85044,15147.95157,5216.960975
48299.70905,7474.342458,23431.18771,8240.548235,5965.307665,3188.322979,15069.0025,12453.84143,15448.28069,5328.584433
47426.03968,7496.431181,22917.07902,8059.740605,5834.421575,3118.367303,14762.572,12290.26458,15155.58118,5217.621921
48302.40539,7412.911007,23467.99302,8253.492346,5974.677868,3193.331142,15083.15608,12430.27725,15454.35845,5334.613614
47581.5,7419.034439,23050.7243,8106.742507,5868.446108,3136.552652,14832.91102,12290.5551,15213.859,5244.174888
47551.09915,7482.660061,22996.75903,8087.763383,5854.707178,3129.209503,14808.71886,12309.51806,15198.37363,5234.488599
46345.03152,7548.761016,22266.61443,7830.977774,5668.820861,3029.857441,14378.03875,12097.67332,14791.31035,5078.009101
46375.93793,7548.761016,22284.35276,7837.216194,5673.336834,3032.271127,14388.71067,12103.76641,14801.59882,5081.86203
43485.39157,7221.280676,20813.31438,7319.864582,5298.827585,2832.104344,13461.09838,11405.45498,13866.97583,4751.862379
43312.26374,7281.990859,20679.1061,7272.664678,5264.659719,2813.842387,13388.25043,11395.13627,13804.22374,4724.653298
43591.40501,7295.852662,20831.3598,7326.211001,5303.421738,2834.559815,13481.65368,11455.60513,13895.97854,4758.167665
44202.20497,7364.918855,21142.28084,7435.559271,5382.578616,2876.867389,13677.69572,11603.11261,14093.48453,4827.912106
44017.19044,7387.722103,21023.00653,7393.611518,5352.212766,2860.637524,13608.90243,11575.58194,14029.97194,4802.73413
43723.7563,7432.215858,20829.05721,7325.401201,5302.835526,2834.246499,13498.00341,11535.18456,13928.53837,4762.029958
44380.38819,7455.346766,21192.64686,7453.272568,5395.401218,2883.720782,13719.75825,11673.71008,14145.17488,4841.744977
45054.30234,7419.691782,21599.89482,7596.498193,5499.08181,2939.13573,13960.13372,11792.58468,14372.52159,4929.062349
44598.90712,7349.84322,21378.61534,7518.676092,5442.746629,2909.025841,13817.92099,11675.40783,14226.81445,4878.763854
44970.61114,7408.158382,21558.4808,7581.933235,5488.538281,2933.50045,13933.71779,11771.56141,14345.63407,4919.697871
45590.39321,7309.013902,21971.09933,7727.047642,5593.586156,2989.646181,14169.06708,11854.86106,14560.3144,5006.150668
44180.68787,7319.304448,21156.11117,7440.423282,5386.099659,2878.749307,13680.08398,11580.97888,14090.16808,4829.456918
45178.05269,7301.902949,21738.5231,7645.252571,5534.374955,2957.999123,14028.21738,11770.78037,14423.64948,4955.405473
44093.40616,7200.100618,21174.43246,7446.866721,5390.764045,2881.242317,13675.60329,11517.01532,14071.16456,4829.622985
45491.88148,7113.491716,22026.77722,7746.62908,5607.761099,2997.222369,14177.13549,11758.74858,14544.008,5011.989411
45877.58322,7182.632077,22208.4635,7810.52659,5654.016311,3021.944741,14295.43565,11861.90782,14666.57451,5053.66524
45937.93167,7079.871048,22302.07806,7843.45003,5677.849489,3034.68304,14338.39217,11833.49852,14695.32925,5070.711729
46135.68653,7113.348446,22396.36297,7876.609228,5701.853331,3047.512554,14399.4708,11885.61631,14758.33715,5092.262269
46042.76581,7062.176858,22372.4016,7868.182219,5695.753045,3044.252088,14378.39968,11847.22588,14731.71967,5085.420592
46875.85311,7126.583534,22813.57584,8023.339422,5808.07087,3104.283443,14652.19997,12036.72889,15003.61608,5183.308166
45702.25975,7121.936992,22142.67403,7787.388997,5637.267079,3012.992653,14247.96088,11803.53648,14613.32894,5037.433445
46265.2585,7107.814658,22473.90516,7903.880153,5721.59467,3058.063857,14445.40281,11908.99042,14801.93716,5108.928116
45102.81181,7125.859821,21796.37723,7665.599375,5549.103944,2965.871437,14040.12847,11686.89608,14413.44718,4962.340077
45351.00576,7171.33875,21912.72288,7706.517144,5578.724192,2981.702794,14116.04039,11753.66522,14492.23379,4989.066357
44707.56028,7288.673544,21476.08294,7552.954616,5467.560747,2922.28843,13868.60488,11672.83535,14268.14223,4897.977821
43739.5372,7254.947839,20939.85513,7364.36788,5331.043386,2849.322966,13541.60777,11468.76445,13948.73972,4780.425255
44295.40364,7302.49362,21231.59915,7466.971757,5405.318019,2889.021089,13723.31346,11597.00085,14129.77352,4845.315804
43623.38099,7390.992292,20795.10784,7313.461497,5294.192411,2829.626948,13472.21701,11499.22646,13898.60046,4753.337045
44610.82233,7364.494432,21377.04504,7518.123833,5442.34685,2908.812168,13818.88175,11683.50363,14229.54546,4878.891483
44794.9131,7373.477223,21477.54599,7553.469156,5467.933221,2922.487509,13880.51443,11723.31988,14290.0702,4901.008588
44794.40186,7395.916652,21464.37375,7548.836593,5464.579723,2920.695139,13875.50803,11732.02069,14288.00782,4898.865323
44189.22032,7401.355998,21113.91584,7425.583545,5375.357219,2873.007714,13665.3694,11614.84476,14086.08951,4822.916639
44524.67495,7396.665139,21309.13792,7494.24148,5425.058487,2899.571926,13782.21082,11679.13855,14198.15498,4865.170611
44435.92599,7403.070426,21254.52538,7475.034715,5411.154769,2892.140701,13750.18732,11664.1544,14168.0711,4853.513175
43663.13854,7374.145713,20827.59505,7324.88697,5302.463276,2834.047539,13489.57128,11500.45666,13913.25599,4759.854623
44867.74802,7316.492559,21552.05425,7579.673073,5486.902157,2932.625979,13917.92958,11715.32748,14319.1215,4915.369457
43482.80997,7258.610822,20790.40756,7311.808449,5292.995774,2828.987372,13452.172,11419.58833,13862.9686,4748.081045
43886.14346,7159.773457,21078.62198,7413.170994,5366.371811,2868.205216,13612.71597,11460.33635,14005.56919,4807.521945
44491.56487,7163.195082,21424.13192,7534.683884,5454.33462,2915.219362,13821.03018,11581.03518,14206.82015,4882.679359
45194.0097,7085.948686,21871.62555,7692.063566,5568.261291,2976.110609,14080.20939,11689.22077,14447.17164,4977.407898
46125.19604,7142.956668,22373.34884,7868.515352,5695.994199,3044.38098,14389.47557,11895.16162,14752.34826,5088.210591
47287.3764,7062.324842,23086.64472,8119.375411,5877.591028,3141.440407,14808.12913,12092.65458,15146.02716,5240.565531
46863.01168,7069.347453,22839.05557,8032.300426,5814.557714,3107.750515,14660.08537,12011.74708,15004.16768,5187.011543
46693.52333,7034.910071,22761.54483,8005.040561,5794.824381,3097.203492,14608.97374,11964.82539,14950.65041,5169.073796
47484.54177,7095.031643,23181.03357,8152.571162,5901.621331,3154.284064,14869.17007,12144.3539,15208.9038,5262.113994
46175.0718,7148.993493,22398.50962,7877.364187,5702.399843,3047.804653,14405.39819,11907.36233,14768.44241,5093.868873
44377.8793,7168.034987,21356.10577,7510.759669,5437.015954,2905.962924,13780.73306,11560.52086,14168.5671,4868.058285
44429.16836,7248.57045,21339.32017,7504.856319,5432.742537,2903.678878,13781.10857,11602.22139,14178.84967,4866.988733
44060.2012,7244.181509,21130.07525,7431.266671,5379.471216,2875.206554,13654.6497,11527.75928,14056.39383,4821.398395
43476.95241,7354.19222,20732.18799,7291.333124,5278.173749,2821.065333,13429.57641,11455.92419,13852.95882,4738.49299
43460.86005,7382.331557,20706.80178,7282.405012,5271.710716,2817.610987,13417.96303,11463.78896,13845.22898,4733.879085
43381.08911,7413.912056,20642.89307,7259.928867,5255.440303,2808.914816,13383.6209,11460.44946,13816.01092,4721.007825
43019.86333,7367.644596,20462.12684,7196.354931,5209.419326,2784.317637,13268.84906,11371.0872,13699.6635,4680.263573
44767.66534,7395.368468,21449.3433,7543.550511,5460.753144,2918.649919,13866.39396,11726.53466,14279.15369,4895.583032
44236.4036,7414.131577,21133.66369,7432.528695,5380.384791,2875.694839,13678.91186,11629.15785,14100.71912,4827.614761
45200.05675,7388.354982,21701.53402,7632.243829,5524.957966,2952.965954,14017.20735,11809.02817,14423.68441,4950.136817
44598.02619,7358.435244,21373.17846,7516.763989,5441.362463,2908.286035,13815.76746,11678.60427,14225.79668,4877.857783
44698.03871,7324.815081,21449.8752,7543.737576,5460.88856,2918.722295,13857.53798,11685.13429,14261.92497,4893.441471
44148.52818,7333.713526,21129.38364,7431.023436,5379.295139,2875.112444,13665.8779,11580.2905,14078.24737,4824.112416
45388.96303,7247.520386,21890.7845,7698.801605,5573.138937,2978.717601,14112.74958,11791.0297,14498.44546,4986.738288
45316.05952,7218.126969,21865.81245,7690.019148,5566.781343,2975.31961,14093.90281,11765.12781,14476.6551,4980.373794
45632.11866,7260.03529,22023.15774,7745.356142,5606.839623,2996.729861,14194.01697,11843.87581,14578.33453,5015.891348
46398.4004,7168.226828,22515.64744,7918.560556,5732.221769,3063.743802,14478.37327,11958.93483,14841.16471,5119.927589
45716.31373,7085.61655,22171.58578,7797.55701,5644.627673,3016.926725,14260.63132,11792.06092,14621.07009,5042.551405
47645.15219,7149.377035,23242.023,8174.020623,5917.14853,3162.583003,14912.93117,12197.33402,15257.78696,5277.100042
47288.5653,7049.815902,23094.50641,8122.140301,5879.592524,3142.510161,14811.23208,12087.98249,15147.47774,5241.872986
46402.41917,7080.037397,22568.56914,7937.172664,5745.695018,3070.944951,14498.74288,11925.13587,14849.93905,5128.601377
46701.78039,7126.730236,22713.58487,7988.173455,5782.614334,3090.677496,14592.06146,12002.4686,14945.65643,5161.593897
47172.68125,7161.254388,22964.0376,8076.255536,5846.376683,3124.75704,14747.2315,12108.84676,15099.50397,5217.099017
45992.0869,7088.325287,22328.30755,7852.674718,5684.527213,3038.252133,14355.27216,11847.49111,14712.64415,5076.679479
44754.93187,7191.614301,21558.97714,7582.107795,5488.664645,2933.567989,13905.85327,11644.10417,14292.09628,4912.878155
43549.65334,7161.238945,20884.65676,7344.955086,5316.990524,2841.812027,13496.21124,11394.57331,13893.431,4765.437789
43643.37453,7265.615839,20878.54105,7342.804245,5315.433537,2840.979852,13506.10683,11453.99071,13915.82844,4767.448555
42689.66041,7333.337353,20292.30137,7136.628765,5166.183737,2761.209186,13162.21502,11292.53223,13592.63478,4642.278378
43442.3559,7324.933671,20729.12433,7290.255662,5277.393778,2820.648455,13423.92794,11437.62729,13843.90915,4736.891516
42842.31395,7392.809555,20345.78158,7155.437298,5179.799177,2768.486333,13202.12513,11345.95461,13638.43684,4655.797368
43848.67233,7387.554804,20926.38377,7359.630121,5327.613737,2847.489895,13550.74951,11542.29356,13973.88784,4781.741422
44061.09239,7403.581749,21039.10105,7399.271822,5356.310242,2862.827533,13620.64804,11590.45781,14043.24916,4806.737378
45169.78167,7412.117161,21670.52004,7621.336477,5517.062168,2948.745827,14001.63885,11812.37997,14411.60237,4944.160476
45414.73725,7443.135166,21793.30673,7664.519505,5548.322229,2965.453628,14079.54514,11872.83856,14490.53037,4971.823186
45216.88473,7422.007437,21691.87783,7628.847831,5522.499613,2951.65202,14015.77464,11825.54552,14426.44858,4949.115989
45051.14885,7428.620737,21592.96026,7594.059368,5497.316352,2938.192132,13957.12296,11795.46525,14370.71889,4927.841747
43948.10585,7381.330176,20987.02489,7380.957083,5343.052259,2855.741439,13586.42347,11559.45499,14007.51328,4794.714099
44009.01489,7311.068394,21062.30868,7407.433747,5362.218635,2865.985437,13622.57841,11543.90366,14033.71415,4808.818667
44742.09814,7269.758456,21506.76157,7563.744025,5475.371167,2926.462924,13884.60202,11672.22515,14281.23459,4904.036383
45160.37333,7216.887171,21777.16995,7658.844341,5544.213995,2963.257869,14040.41157,11733.94853,14424.93308,4961.080162
46700.27938,7189.190607,22676.87507,7975.262932,5773.268446,3085.682329,14578.09917,12026.67202,14939.88982,5155.618378
46121.02771,7123.200362,22382.29536,7871.661767,5698.271879,3045.598349,14392.28861,11886.59068,14752.6266,5089.521828
47428.25116,7158.561681,23112.26407,8128.385517,5884.113417,3144.926477,14836.05881,12158.1753,15184.80802,5249.209032
47060.64103,7029.530677,22975.33469,8080.228625,5849.25279,3126.294255,14736.89654,12035.09137,15073.31429,5215.338835
46334.87473,7040.03541,22552.76151,7931.613254,5741.670578,3068.793978,14484.02998,11896.12942,14830.82724,5123.888097
47570.7325,7049.94255,23256.37991,8179.069827,5920.803634,3164.536574,14908.63654,12143.66045,15241.39806,5277.037458
46456.06701,7062.892478,22609.19973,7951.462093,5756.039091,3076.473626,14520.95764,11928.98747,14869.24368,5136.878226
46278.33143,7142.72529,22461.3717,7899.472241,5718.403796,3056.358406,14442.40269,11925.26098,14803.3452,5107.322569
44983.12178,7112.055971,21735.60524,7644.226386,5533.632102,2957.602085,14001.77091,11657.88521,14374.76742,4948.698235
44474.71721,7164.154391,21413.91184,7531.08957,5451.732707,2913.828698,13815.00624,11578.09,14201.13082,4880.490153
43082.59793,7212.694981,20587.06386,7240.294212,5241.226837,2801.318038,13323.86261,11322.67798,13733.61334,4702.444009
42651.62837,7337.431438,20268.12363,7128.125659,5160.028365,2757.919278,13148.20143,11286.6402,13579.62901,4637.157724
43435.47655,7384.045331,20691.24965,7276.935461,5267.751325,2815.494781,13408.82929,11459.45689,13836.63452,4730.555845
42362.19345,7399.139272,20066.58982,7057.247943,5108.720203,2730.496217,13034.97817,11253.78327,13478.07518,4595.356832
42862.20966,7395.610738,20355.59277,7158.887808,5182.29699,2769.821358,13208.39215,11350.97571,13644.82375,4658.018061
43742.07273,7454.062852,20827.03089,7324.688562,5302.319649,2833.970774,13499.62567,11547.3648,13932.79352,4762.288737
44154.93342,7472.734043,21053.27082,7404.25521,5359.917702,2864.75564,13638.16677,11636.0824,14068.65679,4812.027456
45067.26886,7410.767694,21612.45865,7600.916785,5502.280415,2940.845312,13966.53186,11791.64061,14377.59055,4931.505836
45184.77356,7428.589851,21669.67015,7621.037581,5516.845797,2948.630182,14003.26993,11821.79679,14415.20399,4944.502856
44044.71797,7402.971421,21030.05345,7396.08986,5354.00683,2861.596411,13615.12536,11586.99026,14037.84973,4804.752632
44236.67557,7329.885578,21182.17168,7449.58854,5392.734361,2882.295407,13697.13893,11596.16699,14107.91365,4835.456006
45024.08183,7247.257667,21681.51647,7625.203829,5519.861732,2950.242131,13986.81345,11718.99159,14377.00185,4941.274933
45861.23925,7254.134754,22158.04506,7792.794857,5641.180364,3015.084216,14274.40184,11886.73173,14655.10433,5045.001354
46622.81368,7197.00894,22627.92741,7958.048457,5760.80694,3079.021934,14549.66761,12014.46657,14913.44289,5145.236612
46891.04794,7216.450948,22770.71848,8008.266858,5797.159887,3098.451768,14638.10361,12074.97392,15001.09629,5176.874128
46715.19798,7082.117099,22746.89085,7999.886883,5791.093648,3095.2095,14606.29708,11987.61487,14953.885,5167.401031
47220.15071,7160.922202,22991.47273,8085.904238,5853.361349,3128.490187,14763.6941,12118.0749,15115.33415,5223.047554
47856.57131,7108.832964,23386.63399,8224.879072,5953.964806,3182.260476,14994.66045,12223.11164,15331.58539,5307.213828
47398.63437,7128.93927,23112.26729,8128.386652,5884.114238,3144.926916,14832.20814,12140.71741,15177.44674,5248.262073
46466.60351,7053.09583,22620.86967,7955.566312,5759.010123,3078.061576,14526.70451,11927.22208,14873.57728,5139.099638
46228.52443,7122.857464,22444.1885,7893.429056,5714.029153,3054.020258,14429.4808,11907.64878,14788.44023,5102.954621
45111.31219,7095.938392,21818.42893,7673.354768,5554.718049,2968.87205,14049.50393,11676.83558,14418.79999,4966.172683
45258.7689,7198.738388,21844.05907,7682.368669,5561.243185,2972.359589,14078.29369,11746.22823,14459.21849,4975.028492
44347.94451,7155.6107,21346.05584,7507.225195,5434.45736,2904.595412,13773.07085,11549.74604,14159.64974,4865.477879
44153.61703,7548.761016,21008.88061,7388.643551,5348.61647,2858.715385,13621.34814,11665.64355,14061.80764,4804.817693
42593.839,7548.761016,20113.66631,7073.804343,5120.70533,2736.901999,13082.76021,11358.13872,13542.57119,4610.368876
43632.22696,7548.761016,20709.63557,7283.401631,5272.432166,2817.996585,13441.31329,11562.85331,13888.24145,4739.818905
42774.07723,7548.761016,20217.1117,7110.185201,5147.041322,2750.977995,13144.99608,11393.67207,13602.57092,4632.83817
43027.19297,7548.761016,20362.38418,7161.276291,5184.026006,2770.745478,13232.39639,11443.57296,13686.83094,4664.392696
43709.92465,7548.761016,20754.22914,7299.08481,5283.785171,2824.064511,13468.14213,11578.17114,13914.10633,4749.505042
43877.16788,7548.761016,20850.21622,7332.842643,5308.222363,2837.125642,13525.89086,11611.14256,13969.78014,4770.354321
43911.83222,7548.761016,20870.11136,7339.839596,5313.287436,2839.83281,13537.86038,11617.97652,13981.3196,4774.675731
43745.42049,7548.761016,20774.60152,7306.2496,5288.971741,2826.836617,13480.39877,11585.16902,13925.92259,4753.93011
43963.03496,7548.761016,20899.49851,7350.174804,5320.769061,2843.83157,13555.54057,11628.07096,13998.36454,4781.058891
44437.14209,7548.761016,21171.60612,7445.872723,5390.044492,2880.857732,13719.24872,11721.53953,14156.19065,4840.163179
44862.99841,7548.761016,21416.02082,7531.83128,5452.269629,2914.11567,13866.29598,11805.49563,14297.9545,4893.252309
45343.34412,7548.761016,21691.70898,7628.788449,5522.456627,2951.629045,14032.15829,11900.19412,14457.85738,4953.134326
45577.83165,7548.761016,21826.29005,7676.119457,5556.719399,2969.941727,14113.12632,11946.42252,14535.91622,4982.366577
46016.03045,7544.275315,22080.36306,7765.474761,5621.40343,3004.513889,14265.40091,12031.05244,14682.16702,5037.410079
46940.4469,7494.612189,22639.42335,7962.091483,5763.733674,3080.586208,14595.2894,12193.81817,14994.08498,5157.254352
48017.79517,7459.368813,23277.98084,8186.666688,5926.302979,3167.47585,14974.88119,12392.38985,15355.69667,5294.827458
46991.77534,7495.591017,22668.32085,7972.254487,5771.090642,3084.518342,14612.80231,12204.32133,15011.08923,5163.562471
46983.24079,7478.917931,22672.99186,7973.89724,5772.279825,3085.153934,14613.44407,12196.09895,15009.6541,5164.043663
46156.85087,7450.493121,22215.01017,7812.829,5655.683019,3022.835559,14334.21162,12022.02975,14736.95304,5063.656462
46870.55849,7445.440438,22627.53329,7957.909851,5760.706603,3078.968306,14581.74084,12160.75288,14974.96612,5153.098654
45140.36881,7522.388888,21590.34989,7593.141322,5496.651781,2937.836934,13967.74771,11849.83409,14392.51249,4930.274515
44565.43388,7548.761016,21245.23753,7471.768259,5408.790191,2890.876888,13763.5476,11746.83182,14198.89787,4856.156601
44413.00054,7548.761016,21157.7504,7440.999782,5386.516985,2878.972359,13710.9127,11716.78011,14148.15414,4837.153587
43429.87885,7548.761016,20593.5005,7242.557921,5242.865529,2802.193882,13371.44293,11522.96108,13820.88154,4714.593295
43562.61232,7548.761016,20669.68114,7269.350003,5262.260235,2812.559917,13417.27551,11549.12902,13865.06735,4731.140435
42615.21746,7548.761016,20125.9362,7078.119558,5123.829101,2738.571584,13090.14214,11362.35341,13549.68789,4613.034009
41993.74755,7548.761016,19769.25163,6952.676648,5033.021362,2690.036887,12875.54995,11239.83278,13342.806,4535.558825
42132.40786,7548.761016,19848.83391,6980.665055,5053.282085,2700.865788,12923.42905,11267.16918,13388.9648,4552.844832
42629.56542,7548.761016,20134.17102,7081.015675,5125.925591,2739.692111,13095.09646,11365.18206,13554.4642,4614.822689
43515.0221,7548.761016,20642.36736,7259.743978,5255.306463,2808.843282,13400.84271,11539.74678,13849.22498,4725.207629
45032.73922,7548.761016,21513.44134,7566.093245,5477.07176,2927.371853,13924.9071,11838.95944,14354.45972,4914.412947
45089.17171,7548.761016,21545.83004,7577.484073,5485.317546,2931.77904,13944.39312,11850.08491,14373.24561,4921.448072
45331.59295,7548.761016,21684.96455,7626.41649,5520.739574,2950.711318,14028.10064,11897.87742,14453.94552,4951.669374
45664.61297,7548.761016,21876.09706,7693.636157,5569.399684,2976.719055,14143.09172,11963.53116,14564.80497,4993.18512
44836.11599,7548.761016,21400.592,7526.405096,5448.341631,2912.016244,13857.01353,11800.19586,14289.00557,4889.901027
45507.32688,7548.761016,21785.82476,7661.88816,5546.417407,2964.435543,14088.78118,11932.52276,14512.4458,4973.577141
47251.59073,7548.761016,22786.92228,8013.965595,5801.285185,3100.656647,14691.07166,12276.39832,15093.09597,5191.024775
46899.56391,7548.761016,22584.88107,7942.909431,5749.847845,3073.164544,14569.51757,12206.99746,14975.90932,5147.139557
46850.74911,7470.939305,22601.52921,7948.764438,5754.086267,3075.429885,14569.41231,12166.84915,14966.22158,5148.266069
47976.73043,7443.052254,23263.77695,8181.6713,5922.686832,3165.543101,14964.21361,12377.8941,15343.40246,5291.220253
48463.66143,7400.416258,23567.71503,8288.563722,6000.06593,3206.900491,15141.52681,12457.1674,15509.09278,5355.874432
47082.75565,7474.904127,22732.41079,7994.794368,5787.407193,3093.239172,14648.67027,12214.14359,15043.12019,5176.821596
46603.81932,7494.542276,22446.26046,7894.157745,5714.556649,3054.302192,14479.06768,12127.42578,14882.0305,5115.29535
45999.94152,7489.697918,22102.45301,7773.243609,5627.027275,3007.519708,14271.5927,12006.47323,14681.41337,5040.462219
46032.03522,7537.425999,22093.47986,7770.087829,5624.742816,3006.298716,14272.40157,12031.52116,14688.07244,5040.040052
45176.19611,7548.761016,21595.77656,7595.049837,5498.033349,2938.575351,13974.44245,11867.24147,14402.21527,4932.296918
43921.83975,7548.761016,20875.85505,7341.859602,5314.749712,2840.614363,13541.31595,11619.94947,13984.65101,4775.923313
42627.18443,7281.691771,20286.08541,7134.442663,5164.601225,2760.363369,13151.75843,11259.95795,13576.19206,4639.276004
42539.85297,7287.208743,20232.79625,7115.701324,5151.034427,2753.11222,13120.41559,11244.90482,13546.65496,4627.877602
42202.71389,7318.666097,20021.24513,7041.300604,5097.175973,2724.326086,12997.23131,11190.77779,13431.77169,4582.933105
41793.33971,7434.394041,19719.8696,6935.30941,5020.449272,2683.317387,12830.96596,11155.46399,13285.73592,4521.173844
42035.63609,7399.079616,19879.20071,6991.344798,5061.013117,2704.997852,12922.23147,11189.38022,13369.37213,4554.652278
41921.92608,7467.75179,19774.52483,6954.531185,5034.363856,2690.75442,12868.18662,11193.89852,13325.72832,4534.112621
42465.35037,7443.750524,20100.19134,7069.06531,5117.274759,2735.068436,13060.99587,11291.61853,13508.6534,4604.082565
42653.18818,7407.899295,20228.57475,7114.216658,5149.959682,2752.537793,13133.57249,11314.58789,13574.2061,4630.821701
43225.57807,7393.947057,20565.09818,7232.569069,5235.63463,2798.329129,13334.22055,11421.95997,13765.9262,4703.471349
43245.21575,7420.181946,20561.3118,7231.237431,5234.670661,2797.813909,13335.35459,11436.12179,13770.25117,4703.488201
43858.92541,7308.771854,20977.48484,7377.60193,5340.623474,2854.443308,13571.24715,11513.41325,13983.94433,4790.320677
43983.64385,7296.627395,21056.03552,7405.227531,5360.621562,2865.131837,13616.92613,11533.23754,14026.48608,4806.994093
44739.40868,7205.256876,21542.23783,7576.220723,5484.403011,2931.290242,13897.55671,11646.39496,14285.77835,4909.678666
45455.92428,7182.410507,21966.58501,7725.459994,5592.436863,2989.031909,14149.88543,11778.69231,14526.22663,5001.119908
45559.41359,7125.843932,22058.447,7757.767071,5615.823857,3001.531732,14197.79548,11776.90731,14565.44726,5019.263544
46367.48427,7113.632093,22529.23747,7923.340053,5735.681632,3065.593021,14479.449,11931.42569,14835.47667,5121.132913
46977.04276,7129.377059,22870.04902,8043.200556,5822.448284,3111.967848,14686.53925,12057.77381,15037.06567,5195.664031
46956.84951,7072.192716,22891.27957,8050.667161,5827.853337,3114.856727,14691.87495,12031.36291,15035.16555,5198.446102
46717.54598,7075.818529,22751.85344,8001.632183,5792.357066,3095.884768,14608.46355,11985.60723,14955.19776,5168.277452
46179.50845,7083.511765,22438.63837,7891.477122,5712.616154,3053.265041,14421.02447,11882.55257,14775.44104,5100.490361
46065.50715,7116.340942,22354.36693,7861.839578,5691.161627,3041.798078,14374.59391,11872.95446,14734.72271,5083.236074
45383.59169,7092.505037,21976.67073,7729.007057,5595.004571,2990.404292,14144.26045,11729.16785,14509.72897,5000.434428
44463.2702,7119.563236,21432.93449,7537.779675,5456.575654,2916.417144,13820.65144,11558.34291,14201.08033,4883.19552
43630.43593,7263.04134,20872.59271,7340.712264,5313.919158,2840.170451,13502.19329,11450.43009,13911.73838,4766.074158
42892.97802,7231.394089,20467.50188,7198.245284,5210.787746,2785.049027,13254.36247,11292.62957,13668.91374,4677.072249
42492.69712,7332.230752,20179.89197,7097.095342,5137.565613,2745.913441,13094.44222,11253.26755,13527.16074,4617.826616
42431.54831,7347.91861,20135.79257,7081.585958,5126.338417,2739.912758,13069.95101,11247.36565,13505.48196,4608.749693
42604.79423,7401.896604,20204.24484,7105.660037,5143.76557,2749.227179,13118.15419,11302.6927,13558.60235,4625.344986
42279.37882,7355.074137,20044.35005,7049.426406,5103.058216,2727.470013,13015.86705,11220.17263,13454.22268,4589.116447
42350.4265,7446.926249,20032.40961,7045.227057,5100.01832,2725.845257,13020.62937,11270.20733,13470.12846,4589.461343
42738.74799,7471.969305,20240.90854,7118.554347,5153.099721,2754.216074,13149.32565,11356.5864,13597.28554,4635.550398
42934.26074,7456.54474,20361.97327,7161.131776,5183.921392,2770.689564,13220.15576,11389.08096,13663.67069,4661.353323
42919.62659,7413.714698,20378.15593,7166.823081,5188.04131,2772.891568,13224.32138,11369.39632,13662.41073,4663.498158
43107.80177,7326.129731,20536.42488,7222.484915,5228.334741,2794.427502,13308.14969,11372.14025,13732.43815,4695.073679
43569.56383,7343.179044,20791.66197,7312.249617,5293.315134,2829.158063,13463.92541,11469.86242,13884.71703,4751.058964
44215.28521,7274.816502,21201.50114,7456.386545,5397.655416,2884.9256,13701.60597,11570.34977,14105.43666,4837.892812
44751.35041,7263.405026,21515.71825,7566.894015,5477.651436,2927.681676,13889.16432,11671.55715,14284.85033,4905.778604
44868.28386,7219.942613,21607.77537,7599.269716,5501.088107,2940.208051,13938.89606,11677.56256,14327.4414,4924.383842
45407.42618,7156.20012,21953.79326,7720.961248,5589.180234,2987.291314,14138.78068,11758.85037,14512.29221,4997.502919
46176.59994,7161.667181,22392.11278,7875.114471,5700.771281,3046.934223,14403.19796,11912.6347,14767.88241,5092.884867
46432.45623,7086.453319,22582.12619,7941.94056,5749.146483,3072.789682,14507.73365,11933.57414,14859.3971,5131.751345
46650.12487,7054.958716,22725.13019,7992.233843,5785.553637,3092.248488,14589.67306,11964.13338,14934.51285,5161.805582
46469.7375,7095.492483,22598.33538,7947.641194,5753.273154,3074.995295,14518.66119,11944.46952,14871.04549,5135.561306
45800.32194,7039.114376,22246.49051,7823.900364,5663.697546,3027.119144,14299.64832,11790.38292,14652.95696,5057.33374
45573.07631,7082.149859,22091.36618,7769.344466,5624.204698,3006.011103,14211.91792,11762.46239,14573.67993,5025.016064
44514.45851,7120.41081,21461.8269,7547.940888,5463.931325,2920.348585,13838.14422,11568.76696,14218.049,4889.498333
43879.70847,7118.731965,21098.48393,7420.156273,5371.428433,2870.907867,13619.32777,11442.96969,14006.88784,4810.523174
43461.41592,7162.958567,20833.02708,7326.797371,5303.84621,2834.786686,13465.37292,11377.85211,13863.91252,4754.27836
42491.11614,7261.420461,20219.62524,7111.06919,5147.681239,2751.320016,13109.13755,11225.18138,13532.60548,4624.191735
42403.21043,7326.454239,20131.84761,7080.198549,5125.334076,2739.37596,13064.786,11233.35979,13497.8585,4607.206138
42380.62466,7390.794624,20081.95747,7062.652614,5112.632628,2732.587321,13043.13853,11254.14383,13484.91443,4598.427872
42126.62028,7425.832192,19916.06561,7004.309866,5070.398491,2710.014123,12947.88987,11217.81082,13397.40407,4563.515524
42882.62239,7395.523536,20367.35844,7163.025693,5185.292392,2771.422333,13215.45939,11354.9658,13651.62632,4660.570883
